ID,Timestamp
8,96.71631336212158
8,96.84208846092224
8,97.09107327461243
8,97.21702361106873
8,97.34179329872131
8,97.46343851089478
8,97.59529542922974
8,97.72244930267334
8,97.83990120887756
8,97.96129631996155
8,98.09421038627625
8,98.22139000892639
8,98.34945511817932
8,98.46518349647522
12,119.71379327774048
12,119.84607481956482
12,119.96590757369995
17,199.59554839134216
0,241.46713852882385
0,241.7149646282196
0,267.966126203537
0,268.2164158821106
0,268.33889055252075
0,268.46673917770386
0,268.5926592350006
0,268.716778755188
0,268.96669483184814
0,269.0948498249054
0,269.2198004722595
3,309.3465802669525
3,309.4681577682495
3,309.59227752685547
3,309.7182710170746
0,313.5947992801666
0,313.71723318099976
0,313.8464436531067
0,313.9701933860779
0,314.7199683189392
0,314.97147965431213
0,315.0953299999237
0,315.2184269428253
0,315.46857738494873
0,315.595330953598
0,315.71776127815247
0,315.9697482585907
0,316.34980940818787
0,316.5938808917999
0,316.71807384490967
0,316.84225845336914
0,316.9684910774231
0,317.0941250324249
0,317.3424859046936
0,317.46841382980347
0,317.5958878993988
0,317.71577858924866
0,317.84502482414246
0,317.9689428806305
0,318.09384775161743
0,337.5940098762512
6,342.8425498008728
6,342.96398544311523
6,343.0924997329712
6,343.21657729148865
6,343.3438947200775
6,343.5920670032501
6,343.71782898902893
6,343.8417339324951
6,343.9641032218933
6,344.0929515361786
6,344.21689534187317
6,344.34297919273376
6,357.96278381347656
6,358.08818006515503
6,358.2143955230713
6,358.3400297164917
6,358.46280169487
6,358.587562084198
9,372.96653151512146
9,373.71596097946167
9,374.71674036979675
9,374.8429067134857
9,374.9671242237091
9,375.09283089637756
9,375.2157847881317
9,375.34282779693604
9,375.46639704704285
9,375.59160447120667
9,375.7148551940918
9,375.8450539112091
9,375.9732186794281
9,376.09213280677795
9,376.21572256088257
9,376.34827041625977
9,376.4742465019226
9,376.59259247779846
9,376.717493057251
9,376.84902477264404
9,376.9739694595337
9,377.0931992530823
9,377.2157139778137
9,377.3415172100067
9,377.47263956069946
9,377.5944826602936
9,377.7145252227783
9,377.84777879714966
9,377.96963906288147
9,378.09262681007385
9,378.21336579322815
9,378.3472294807434
9,378.47344279289246
9,378.5922176837921
9,378.7146370410919
9,378.8464503288269
9,378.9747495651245
9,379.21540427207947
9,379.5934190750122
9,379.8446698188782
10,468.09149265289307
10,468.2182343006134
10,468.3405587673187
10,468.4673418998718
10,468.59126114845276
10,468.7180509567261
10,468.8396186828613
10,468.9636161327362
10,469.0915801525116
10,469.2189061641693
10,469.3405945301056
10,469.4669530391693
10,469.5927264690399
10,469.718239068985
10,469.842453956604
10,469.9662535190582
10,470.0916225910187
10,470.21822571754456
10,470.3408224582672
10,470.46443939208984
10,470.59251713752747
10,470.7187976837158
10,470.84364891052246
10,470.9645698070526
10,471.09147906303406
10,471.21732926368713
10,471.34155893325806
10,471.46412205696106
10,471.59225249290466
10,471.7168011665344
10,471.84198904037476
10,471.96354126930237
10,472.091383934021
10,472.21710109710693
10,472.3395674228668
10,472.4659640789032
10,472.5906825065613
10,472.7179889678955
10,472.8403148651123
10,472.9663600921631
10,473.0917456150055
10,473.2180824279785
10,473.34278559684753
10,473.4656250476837
10,473.5908694267273
10,473.719110250473
1,519.2142136096954
1,519.4704554080963
1,519.59153008461
1,519.715145111084
1,519.8411295413971
1,519.970401763916
1,520.100079536438
1,520.2147123813629
1,520.3403627872467
1,520.467591047287
1,520.715870141983
1,520.8388130664825
1,520.9650955200195
1,521.0913801193237
1,521.3400230407715
1,521.4637038707733
1,521.592848777771
1,521.7158579826355
1,521.8393845558167
1,521.9643683433533
1,522.0905945301056
1,522.2162880897522
1,522.3384788036346
1,522.4652285575867
1,522.5930802822113
1,522.7171909809113
1,522.8392817974091
1,522.9654932022095
1,523.0913469791412
1,523.215164899826
1,523.3390672206879
1,523.465594291687
1,523.5911998748779
1,523.715039730072
1,523.8397505283356
1,523.9665048122406
1,524.0913336277008
1,524.217672586441
1,524.340743303299
1,524.4655520915985
1,524.5925385951996
1,524.7165215015411
1,524.8391873836517
1,524.9648962020874
1,525.0876882076263
1,525.2182123661041
1,525.3400731086731
1,525.467013835907
1,525.5937645435333
1,525.7162630558014
1,525.8393955230713
1,525.9646298885345
1,526.0937776565552
999,538.3464834690094
