ID,Timestamp
0,9.651938676834106
2,16.65258550643921
5,45.275639057159424
6,54.649948835372925
4,63.02575063705444
244,67.27350282669067
96,68.780686378479
11,94.40091729164124
255,103.52634406089783
12,113.77886724472046
112,114.02227258682251
13,126.14977836608887
14,134.27427220344543
160,135.7736678123474
240,151.77311635017395
9,196.89805364608765
