ID,Timestamp
5,38.383023500442505
4,49.62859320640564
8,71.01359128952026
9,72.25730872154236
13,104.88454580307007
16,165.63094973564148
10,181.38300132751465
1,193.63074135780334
0,217.25537204742432
17,380.0081205368042
999,455.94131112098694
